giornata,team_id,team_name,coach,slot,slot_index,player_id,player_name,role,role_full,serie_a_team,match_status,voto_iniziale,voto_finale,live_voto_iniziale,live_voto_finale,live_bonus,in_calcolo,played_as_starter,was_replaced,replaced_by_player_id,replaced_by_player_name,came_in_for_player_id,came_in_for_player_name,actually_used_as_sub,coach_manual_switch_out,coach_manual_switch_in,final_voto_after_sub,contributes_points,in_current_rosa,team_not_schierata,goal,pen_goal,assist,yellow_card,red_card,pen_saved,pen_missed,own_goal,goal_conceded
10,10972609,Scarsenal,Pif1984,Fuori_Lista,,5119,Samardzic,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,10972609,Scarsenal,Pif1984,Fuori_Lista,,4665,Maripan,,,Torino,,,,5.5,5.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,10972609,Scarsenal,Pif1984,Fuori_Lista,,574,Scuffet,,,Pisa,,,,6,4,-2,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,2
10,10972609,Scarsenal,Pif1984,Fuori_Lista,,795,El Shaarawy,,,Roma,,,,55,54.5,-0.5,false,false,false,,,,,,,,,0,false,false,0,0,0,1,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,1,7179,Israel,P,Portiere,Torino,Finita,5.5,3.5,6,4,-2,false,true,false,,,,,,true,,3.5,3.5,,false,0,0,0,0,0,0,0,0,2
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,2,6869,Ramon,D,Difensore,Como,Finita,6,5.5,6,5.5,-0.5,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,1,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,3,6046,Hien,D,Difensore,Atalanta,Finita,6.5,6,6.5,6,-0.5,false,true,false,,,,,,false,,6,6,,false,0,0,0,1,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,4,6956,Solet,D,Difensore,Udinese,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,5,2606,Modric,C,Centrocampista,Milan,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,6,2167,Orsolini,C,Centrocampista,Bologna,Finita,6.5,9.5,6.5,9.5,3,false,true,false,,,,,,false,,9.5,9.5,,false,0,1,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,7,6908,Atta,C,Centrocampista,Udinese,Finita,6,5.5,6,5.5,-0.5,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,1,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,8,5800,Gudmundsson A.,C,Centrocampista,Fiorentina,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,9,2764,Martinez L.,A,Attaccante,Inter,Finita,7.5,13.5,7.5,13.5,6,false,true,false,,,,,,false,,13.5,13.5,,false,2,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,10,5637,Davis K.,A,Attaccante,Udinese,Finita,7,9.5,7.5,10,2.5,false,true,false,,,,,,false,,9.5,9.5,,false,0,1,0,1,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Titolare,11,531,Berardi,A,Attaccante,Sassuolo,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,1,4431,Carnesecchi,P,Portiere,Atalanta,Finita,7,7,7,7,0,false,true,false,,,,,false,,false,7,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,2,5320,Paleari,P,Portiere,Torino,Finita,56,100,56,56,0,false,true,false,,,,,false,,true,100,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,3,7068,Vitik,D,Difensore,Bologna,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,4,5620,Tavares N.,D,Difensore,Lazio,Finita,55,100,55,55,0,false,false,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,5,4686,Fofana Y.,C,Centrocampista,Milan,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,6,5318,Tramoni M.,C,Centrocampista,Pisa,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,7,449,Vazquez,C,Centrocampista,Cremonese,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,8,5672,Dia,A,Attaccante,Lazio,Finita,5,5,5.5,5.5,0,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,9,5995,De Ketelaere,A,Attaccante,Atalanta,Finita,7,8,7,8,1,false,true,false,,,,,false,,false,8,0,,false,0,0,1,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,10,6226,Castellanos,A,Attaccante,Lazio,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Panchina,11,6916,Ahanor,D,Difensore,Atalanta,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7351,Santos A.,,,Napoli,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7316,Durosinmi,,,Pisa,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7314,Taylor K.,,,Lazio,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7220,Belghali,,,Verona,,,,6.5,9.5,3,false,true,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7219,Bernasconi,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7199,Kilicsoy,,,Cagliari,,,,55,55,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7155,Muharemovic,,,Sassuolo,,,,5,5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6495,Comuzzo,,,Fiorentina,,,,6,6,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6151,Perrone,,,Como,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,5885,Dodò,,,Fiorentina,,,,5,5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,5813,Miretti,,,Juventus,,,,6,6,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,4486,Strefezza,,,Parma,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,4,Sportiello,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,4772,Angelino,,,Roma,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6641,Suzuki,,,Parma,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6351,Lamptey *,,,Fiorentina,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6629,Dele-Bashiru,,,Lazio,,,,5.5,5.5,0,false,false,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,7135,Stanciu *,,,Genoa,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
10,17071673,BRRR BRRR BODO GLIMT,Samuel,Fuori_Lista,,6206,Fabbian,,,Fiorentina,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,1,6462,Okoye,P,Portiere,Udinese,Finita,5.5,3.5,5.5,3.5,-2,false,true,false,,,,,,false,,3.5,3.5,,false,0,0,0,0,0,0,0,0,2
11,3346647,Spiazenza FC,Gianluca,Titolare,2,6042,Lucumì,D,Difensore,Bologna,Finita,56,100,56,56,0,false,true,true,4502,Gallo,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,3,4409,Rrahmani,D,Difensore,Napoli,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,4,4751,Tomori,D,Difensore,Milan,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,5,4657,Celik,D,Difensore,Roma,Finita,4.5,3.5,4.5,3.5,-1,false,true,false,,,,,,false,,3.5,3.5,,false,0,0,0,0,1,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,6,6666,Bernabè,C,Centrocampista,Parma,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,7,1870,Barella,C,Centrocampista,Inter,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,8,5761,Zhegrova,C,Centrocampista,Juventus,Finita,55,100,55,55,0,false,false,true,6015,Berisha M.,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,9,6060,Laurientè,A,Attaccante,Sassuolo,Finita,6,7,6.5,7.5,1,false,true,false,,,,,,false,,7,7,,false,0,0,1,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,10,6434,Yildiz,A,Attaccante,Juventus,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Titolare,11,6365,Ferguson E.,A,Attaccante,Roma,Finita,5.5,5.5,5.5,5.5,0,false,false,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,1,218,Perin,P,Portiere,Juventus,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,2,5876,Di Gregorio,P,Portiere,Juventus,Finita,6.5,4.5,6.5,4.5,-2,false,true,false,,,,,false,,false,4.5,0,,false,0,0,0,0,0,0,0,0,2
11,3346647,Spiazenza FC,Gianluca,Panchina,3,4502,Gallo,D,Difensore,Lecce,Finita,5.5,5,5.5,5,-0.5,false,true,false,,,6042,Lucumì,true,,false,5,0,,false,0,0,0,1,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,4,6814,Norton-Cuffy,D,Difensore,Genoa,Finita,7,10,7,10,3,false,true,false,,,,,false,,false,10,0,,false,1,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,5,6202,Beukema,D,Difensore,Napoli,Finita,6,5.5,6,5.5,-0.5,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,1,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,6,6015,Berisha M.,C,Centrocampista,Lecce,Finita,6.5,6.5,6,6,0,false,true,false,,,5761,Zhegrova,true,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,7,2529,Mkhitaryan,C,Centrocampista,Inter,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,8,536,Politano,C,Centrocampista,Napoli,Finita,55,100,55,55,0,false,false,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,9,6314,Openda,A,Attaccante,Juventus,Finita,6,6,6,6,0,false,false,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,10,4728,Nkunku,A,Attaccante,Milan,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Panchina,11,5918,Sulemana K.,A,Attaccante,Atalanta,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6717,Konè I.,,,Sassuolo,,,,7,10,3,false,true,false,,,,,,,,,0,true,false,1,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6669,Bonny,,,Inter,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6664,Delprato,,,Parma,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6380,Solomon,,,Fiorentina,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6217,Bisseck,,,Inter,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4973,McKennie,,,Juventus,,,,5.5,6.5,1,false,true,false,,,,,,,,,0,true,false,0,0,1,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4970,Messias,,,Genoa,,,,6,6,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4371,Raspadori,,,Atalanta,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4263,Kabasele,,,Udinese,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,2832,Boga,,,Juventus,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,2788,Bremer,,,Juventus,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,1976,Mazzitelli,,,Cagliari,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,530,Pellegrini Lo.,,,Roma,,,,5.5,5.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,333,Cataldi,,,Lazio,,,,6,6,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,7175,Joao Mario,,,Bologna,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6677,Adzic,,,Juventus,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6844,Rowe,,,Bologna,,,,6,6,0,false,false,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,6967,Diao,,,Como,,,,6,6,0,false,false,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3346647,Spiazenza FC,Gianluca,Fuori_Lista,,4287,Lobotka,,,Napoli,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,1,4312,Maignan,P,Portiere,Milan,Finita,6,3.5,6,3.5,-2.5,false,true,false,,,,,,false,,3.5,3.5,,false,0,0,0,1,0,0,0,0,2
11,3347033,ManesKean,Paola,Titolare,2,2296,Mancini,D,Difensore,Roma,Finita,5,5,5,5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,3,2724,Buongiorno,D,Difensore,Napoli,Finita,6.5,6,6.5,6,-0.5,false,true,false,,,,,,false,,6,6,,false,0,0,0,1,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,4,5835,Baschirotto,D,Difensore,Cremonese,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,5,2120,Bastoni,D,Difensore,Inter,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,6,827,Locatelli,C,Centrocampista,Juventus,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,7,4427,Malinovskyi,C,Centrocampista,Genoa,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,0,1,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,8,2194,Calhanoglu,C,Centrocampista,Inter,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,9,2137,Scamacca,A,Attaccante,Atalanta,Finita,6.5,9.5,6.5,9.5,3,false,false,false,,,,,,false,,9.5,9.5,,false,0,1,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,10,2097,Kean,A,Attaccante,Fiorentina,Finita,5,5,5,5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Titolare,11,313,Morata,A,Attaccante,Como,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,1,2521,De Gea,P,Portiere,Fiorentina,Finita,4,1,4.5,1.5,-3,false,true,false,,,,,false,,false,1,0,,false,0,0,0,0,0,0,0,0,3
11,3347033,ManesKean,Paola,Panchina,2,6184,Martinelli T.,P,Portiere,Fiorentina,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,3,2593,Martin,D,Difensore,Genoa,Finita,6,6,6,6,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,4,460,Romagnoli,D,Difensore,Lazio,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,false,,false,6.5,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,5,5526,Scalvini,D,Difensore,Atalanta,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,6,4479,Elmas,C,Centrocampista,Napoli,Finita,6,6,5.5,5.5,0,false,true,false,,,,,false,,false,6,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,7,5319,Sohm,C,Centrocampista,Bologna,Finita,5,5,5.5,5.5,0,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,8,4465,Fagioli,C,Centrocampista,Fiorentina,Finita,5,5,5.5,5.5,0,false,true,false,,,,,false,,false,5,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,9,608,Zapata D.,A,Attaccante,Torino,Finita,6.5,9.5,6.5,9.5,3,false,true,false,,,,,false,,false,9.5,0,,false,1,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,10,785,Immobile,A,Attaccante,Bologna,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Panchina,11,647,Dzeko,A,Attaccante,Fiorentina,Finita,56,100,56,56,0,false,true,false,,,,,false,,false,100,0,,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,7162,Giovane,,,Napoli,,,,7.5,11.5,4,false,true,false,,,,,,,,,0,true,false,1,0,1,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,7071,Esposito F.P.,,,Inter,,,,6,6,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,6001,Banda,,,Lecce,,,,5.5,5,-0.5,false,true,false,,,,,,,,,0,true,false,0,0,0,1,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,5812,Terracciano F.,,,Cremonese,,,,6.5,6.5,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,4364,Gaetano,,,Cagliari,,,,7,9.5,2.5,false,false,false,,,,,,,,,0,true,false,1,0,0,1,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,2815,Terracciano,,,Milan,,,,56,56,0,false,true,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,2678,Fullkrug,,,Milan,,,,,,,false,,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,536,Politano,,,Napoli,,,,55,55,0,false,false,false,,,,,,,,,0,true,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,22,De Roon,,,Atalanta,,,,5,4.5,-0.5,false,true,false,,,,,,,,,0,true,false,0,0,0,1,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,5513,Dumfries,,,Inter,,,,56,56,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3347033,ManesKean,Paola,Fuori_Lista,,5719,Asllani *,,,Torino,,,,5,5,0,false,true,false,,,,,,,,,0,false,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,1,761,Audero,P,Portiere,Cremonese,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,2,6832,Palestra,D,Difensore,Cagliari,Finita,7,7,7,7,0,false,true,false,,,,,,false,,7,7,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,3,5851,Doig,D,Difensore,Sassuolo,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,4,5022,Pavlovic,D,Difensore,Milan,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,5,5589,Konè M.,C,Centrocampista,Roma,Finita,5.5,5.5,6,6,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,6,779,Cristante,C,Centrocampista,Roma,Finita,5.5,5.5,5.5,5.5,0,false,true,false,,,,,,false,,5.5,5.5,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,7,2423,Pulisic,C,Centrocampista,Milan,Finita,8,14,8,14,6,false,false,false,,,,,,false,,14,14,,false,2,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,8,4777,McTominay,C,Centrocampista,Napoli,Finita,6.5,6.5,6.5,6.5,0,false,true,false,,,,,,false,,6.5,6.5,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,9,4730,Lookman,A,Attaccante,Atalanta,Finita,5,5,5,5,0,false,true,false,,,,,,false,,5,5,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,10,4871,Thuram,A,Attaccante,Inter,Finita,7,10,7,10,3,false,true,false,,,,,,false,,10,10,,false,1,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Titolare,11,7129,Rodriguez Je.,A,Attaccante,Como,Finita,6,6,6,6,0,false,true,false,,,,,,false,,6,6,,false,0,0,0,0,0,0,0,0,0
11,3347119,Borussia Episodi,Gabryamaranto97,Panchina,1,2814,Provedel,P,Portiere,Lazio,Finita,6.5,5.5,6.5,5.5,-1,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,1
11,3347119,Borussia Episodi,Gabryamaranto97,Panchina,2,188,Leali,P,Portiere,Genoa,Finita,6.5,5.5,6,5,-1,false,true,false,,,,,false,,false,5.5,0,,false,0,0,0,0,0,0,0,0,1
